,category,subcategory,subsubcategory,unit,name,year,co2,ch4,n2o,other,total,uncertainty,ef.unit,method,module,nacres.description.en,per1p5macro.ef.kg.co2e.per.euro,meso.ef.kg.co2e.per.euro,micro.ef.kg.co2e.per.euro,per1p5.uncertainty.attr.kg.co2e.per.euro,micro.code,micro.description,meso.code,meso.description,uncertainty.groupby
1477,Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",WA04,euro,"NANOTECHNOLOGIES - MICROELECTRONIQUE : CONSOMMABLES (RESINES,_x001A_)",2019,0.0,0.0,0.0,0.0,1.3,1.04,kg eCO2/euro,macro,purchases,"NANOTECHNOLOGIES - MICROELECTRONICS: CONSUMABLES (RESINS,...)",1.3,,,0.5,,,,,WA04
1478,Achats,Matériel et instruments de laboratoire,WA11,euro,NANOTECHNOLOGIES - MICROELECTRONIQUE : MATERIEL POUR PHOTOLITHOGRAPHIE,2019,0.0,0.0,0.0,0.0,0.32,0.256,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELECTRONICS: PHOTOLITHOGRAPHY EQUIPMENT,0.32,,,0.11,,,,,WA23
1479,Achats,Matériel et instruments de laboratoire,WA12,euro,NANOTECHNOLOGIES - MICROELEC : MATERIEL DE LITHOGRAPHIE LASER ACCESSOIRES,2019,0.0,0.0,0.0,0.0,0.32,0.256,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELECTRONICS: LASER LITHOGRAPHY EQUIPMENT AND ACCESSORIES,0.32,,,0.11,,,,,WA23
1480,Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",WA13,euro,NANOTECHNOLOGIES - MICROELEC : CONSOMMABLES POUR EQUIPEMENT DE LITHOGRAPHIE,2019,0.0,0.0,0.0,0.0,0.49,0.392,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELEC: CONSUMABLES FOR LITHOGRAPHY EQUIPMENT,0.49,,,0.38,,,,,WA13
1481,Achats,Matériel et instruments de laboratoire,WA14,euro,NANOTECHNOLOGIES - MICROELEC : MATERIEL DE LITHOGRAPHIE ELECTRONIQUE ET ACCES.,2019,0.0,0.0,0.0,0.0,0.32,0.256,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELEC: ELECTRONIC LITHOGRAPHY EQUIPMENT AND ACCESSORIES,0.32,,,0.11,,,,,WA23
1482,Achats,Matériel et instruments de laboratoire,WA15,euro,NANOTECHNOLOGIES - MICROELEC : LOGICIELS DE LITHOGRAPHIE ELECTRONIQUE,2019,0.0,0.0,0.0,0.0,0.12,0.096,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELEC: ELECTRONIC LITHOGRAPHY SOFTWARE,0.12,,,0.05,,,,,WA15
1483,Achats,Matériel et instruments de laboratoire,WA21,euro,NANOTECHNOLOGIES - MICROELEC. : MATERIEL POUR LE DEPOT (HORS VIDE),2019,0.0,0.0,0.0,0.0,0.37,0.296,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELEC. NANOTECHNOLOGIES - MICROELECTRONICS: DEPOSITING EQUIPMENT (EXCLUDING VACUUM),0.37,,,0.13,,,,,WA23
1484,Achats,Matériel et instruments de laboratoire,WA22,euro,NANOTECHNOLOGIES - MICROELEC. : MATERIEL D'IMPLANTATION IONIQUE,2019,0.0,0.0,0.0,0.0,0.37,0.296,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELEC. ION IMPLANTATION EQUIPMENT,0.37,,,0.13,,,,,WA23
1485,Achats,Matériel et instruments de laboratoire,WA23,euro,NANOTECHNOLOGIES - MICROELEC. : MATERIEL DE SERIGRAPHIE / IMPRESSION,2019,0.0,0.0,0.0,0.0,0.37,0.296,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELEC. NANOTECHNOLOGIES - MICROELECTRONICS: SCREEN PRINTING EQUIPMENT,0.37,,,0.13,,,,,WA23
1486,Achats,Matériel et instruments de laboratoire,WA24,euro,NANOTECHNOLOGIES - MICRO-ELECTRONIQUE : FOURS SPECIAUX,2019,0.0,0.0,0.0,0.0,0.42,0.336,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELECTRONICS: SPECIAL OVENS,0.42,,,0.2,,,,,WA24
1487,Achats,Matériel et instruments de laboratoire,WA25,euro,"MICRO-ELECTRONIQUE : AUTRES MACHINES DEDIEES (MICROSOUDURE, BONDING, TEST,_x001A_)",2019,0.0,0.0,0.0,0.0,0.42,0.336,kg eCO2/euro,macro,purchases,"MICROELECTRONICS: OTHER DEDICATED MACHINES (MICRO-WELDING, BONDING, TESTING,...)",0.42,,,0.21,,,,,WA25
1488,Achats,Réparations et maintenance,WB01,euro,REPARATION ET MAINTECE DES EQUIPEMENTS DE LITHOGRAPHIE,2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,REPAIR AND MAINTENANCE OF LITHOGRAPHY EQUIPMENT,0.22,,,0.15,,,,,WB11
1489,Achats,Réparations et maintenance,WB11,euro,REPARATION ET MAINTECE DES AUTRES EQUIPEMENTS PR MICRO-ELECTRONIQUE,2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,REPAIR AND MAINTENANCE OF OTHER EQUIPMENT FOR MICROELECTRONICS,0.22,,,0.15,,,,,WB11
1490,Achats,Services,WC01,euro,NANOTECHNOLOGIES - MICRO-ELECTRONIQUE : SERVICES SPECIALISES,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,NANOTECHNOLOGIES - MICROELECTRONICS: SPECIALISED SERVICES,0.23,,,0.02,,,,,XD41
1491,Achats,Transport / Hébergement,XA01,euro,REMBOURSEMENT FRAIS DE MISSIONS EN FRANCE METROPOLITAINE Personnels,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,REIMBURSEMENT OF MISSION EXPENSES IN METROPOLITAN FRANCE Staff,0.31,,,0.06,,,,,XA04
1492,Achats,Transport / Hébergement,XA02,euro,REMBOURSEMENT FRAIS DE MISSIONS A L'ETRANGER Personnels,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,REIMBURSEMENT OF MISSION EXPENSES ABROAD Staff,0.31,,,0.06,,,,,XA04
1493,Achats,Transport / Hébergement,XA03,euro,SUBVENTIONS FRAIS DE RECHERCHE SUR LE TERRAIN Personnels,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,SUBSIDIES FOR FIELD RESEARCH Staff,0.31,,,0.06,,,,,XA04
1494,Achats,Transport / Hébergement,XA04,euro,AUTRES REMBOURSEMENTS DE FRAIS DE MISSIONS Personnels,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,OTHER REIMBURSEMENT OF MISSION EXPENSES Staff,0.31,,,0.06,,,,,XA04
1495,Achats,Transport / Hébergement,XA11,euro,REMBOURSEMENT FRAIS DE MISSIONS EN FRANCE METROPOLITAINE Etudiants,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,REIMBURSEMENT OF MISSION EXPENSES IN METROPOLITAN FRANCE Students,0.31,,,0.06,,,,,XA04
1496,Achats,Transport / Hébergement,XA12,euro,REMBOURSEMENT FRAIS DE MISSIONS A L'ETRANGER Etudiants,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,REIMBURSEMENT OF MISSION EXPENSES ABROAD Students,0.31,,,0.06,,,,,XA04
1497,Achats,Transport / Hébergement,XA13,euro,AUTRES REMBOURSEMENTS DE FRAIS DE MISSIONS Etudiants,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,OTHER REIMBURSEMENT OF MISSION EXPENSES Students,0.31,,,0.06,,,,,XA04
1498,Achats,Transport / Hébergement,XA14,euro,FRAIS DE MISSIONS DE RECHERCHE SUR LE TERRAIN Etudiants,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,FIELD RESEARCH MISSION EXPENSES Students,0.31,,,0.06,,,,,XA04
1499,Achats,Transport / Hébergement,XA21,euro,REMBOURSEMENT FRAIS DE MISSIONS FRANCE METROPOLITAINE Personnalit_x001A_s ext_x001A_rieures,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,REIMBURSEMENT OF MISSION EXPENSES FRANCE METROPOLITAN External personalities,0.31,,,0.06,,,,,XA04
1500,Achats,Transport / Hébergement,XA22,euro,REMBOURSEMENT FRAIS DE MISSIONS A L'ETRANGER  Personnalit_x001A_s ext_x001A_rieures,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,REIMBURSEMENT OF MISSION EXPENSES ABROAD External personalities,0.31,,,0.06,,,,,XA04
1501,Achats,Transport / Hébergement,XA23,euro,AUTRES REMBOURSEMENTS FRAIS DE MISSIONS  Personnalit_x001A_s ext_x001A_rieures,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,OTHER REIMBURSEMENTS MISSION EXPENSES External personalities,0.31,,,0.06,,,,,XA04
1502,Achats,Transport / Hébergement,XA24,euro,FRAIS DE MISSIONS DE RECHERCHE SUR LE TERRAIN  Personnalit_x001A_s ext_x001A_rieures,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,EXPENSES OF FIELD RESEARCH MISSIONS External personalities,0.31,,,0.06,,,,,XA04
1503,Achats,Transport / Hébergement,XA31,euro,REMBOURSEMENTS DE DEPENSES REALISEES PAR CARTES AFFAIRES,2019,0.0,0.0,0.0,0.0,0.31,0.248,kg eCO2/euro,macro,purchases,REIMBURSEMENT OF EXPENSES INCURRED BY BUSINESS CARDS,0.31,,,0.06,,,,,XA04
1504,Achats,Transport / Hébergement,XA41,euro,INDEMNITES FORFAITAIRES DE CHANGEMENT DE RESIDENCE,2019,0.0,0.0,0.0,0.0,0.68,0.544,kg eCO2/euro,macro,purchases,LUMP SUM CHANGE OF RESIDENCE ALLOWANCES,0.68,,,0.83,,,,,XA41
1505,Achats,Services,XB01,euro,TAXE SUR LES SALAIRES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,PAYROLL TAX,0.0,,,0.0,,,,,XF09
1506,Achats,Services,XB02,euro,TAXE D'APPRENTISSAGE,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,APPRENTICESHIP TAX,0.0,,,0.0,,,,,XF09
1507,Achats,Services,XB03,euro,VERSEMENTS DE TRANSPORT PERSONNEL PERMANENT,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,TRANSPORT PAYMENTS PERMANENT STAFF,0.0,,,0.0,,,,,XF09
1508,Achats,Services,XB04,euro,VERSEMENTS DE TRANSPORT REMUNERATIONS DIVERSES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,TRANSPORT PAYMENTS MISCELLANEOUS REMUNERATIONS,0.0,,,0.0,,,,,XF09
1509,Achats,Services,XB05,euro,COTISATIONS FNAL PERSONNEL PERMANENT,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,FNAL CONTRIBUTIONS PERMANENT STAFF,0.0,,,0.0,,,,,XF09
1510,Achats,Services,XB06,euro,COTISATIONS FNAL REMUNERATIONS DIVERSES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,FNAL CONTRIBUTIONS MISCELLANEOUS REMUNERATIONS,0.0,,,0.0,,,,,XF09
1511,Achats,Services,XB07,euro,AUTRES IMPOTS ET TAXES SUR REMUNERATIONS,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,OTHER TAXES ON REMUNERATION,0.0,,,0.0,,,,,XF09
1512,Achats,Services,XB08,euro,AUTRES CHARGES DE PERSONNEL REDEVANCES A L_x001A_OMI,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,OTHER PERSONNEL COSTS ROYALTIES TO THE IMO,0.0,,,0.0,,,,,XF09
1513,Achats,Services,XB09,euro,TAXE PERCUE PAR LES ORGANISMES PUBLICS INTERNATIONAUX,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,TAX COLLECTED BY INTERNATIONAL PUBLIC BODIES,0.0,,,0.0,,,,,XF09
1514,Achats,Services,XB11,euro,"ACCUEILS, ECHANGES TITULAIRES ACCUEILLIS EN DELEGATIONS",2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,"HOSTING, EXCHANGES OF PERMANENT STAFF HOSTED BY DELEGATIONS",0.0,,,0.0,,,,,XF09
1515,Achats,Services,XB12,euro,ACCUEILS CHAIRES D'EXCELLENCE CNRS-UNIVERSITES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,HOSTING OF CNRS-UNIVERSITIES CHAIRS OF EXCELLENCE,0.0,,,0.0,,,,,XF09
1516,Achats,Services,XB13,euro,COTISATIONS URSSAF SUR REMUNERATIONS DIVERSES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,URSSAF CONTRIBUTIONS ON VARIOUS REMUNERATIONS,0.0,,,0.0,,,,,XF09
1517,Achats,Services,XB14,euro,CHARGES DENSEIGNEMENT VACATAIRES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,TEACHING EXPENSES FOR TEMPORARY STAFF,0.0,,,0.0,,,,,XF09
1518,Achats,Services,XB15,euro,ALLOC.POUR PERTE D'EMPLOI -REMUNERATIONS DIVERSES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,ALLOWANCES FOR LOSS OF EMPLOYMENT - VARIOUS REMUNERATIONS,0.0,,,0.0,,,,,XF09
1519,Achats,Services,XB16,euro,INDEMN DE PREAVIS ET DE LICENCIEMENT-  REMUNERATIONS DIVERSES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,INDEMNITY FOR NOTICE AND DISMISSAL - VARIOUS REMUNERATIONS,0.0,,,0.0,,,,,XF09
1520,Achats,Services,XB17,euro,"PERSONNEL INTERIMAIRE, DETACHE OU PRETE",2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,"INTERIM, SECONDED OR LOANED PERSONNEL",0.0,,,0.0,,,,,XF09
1521,Achats,Services,XB18,euro,AVANTAGES FAMILIAUX REMUNERATION DIVERSES  (HORS FRANCE),2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,FAMILY BENEFITS MISCELLANEOUS REMUNERATION (OUTSIDE FRANCE),0.0,,,0.0,,,,,XF09
1522,Achats,Services,XB19,euro,AUTRES REMUNERATIONS DIVERSES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,OTHER MISCELLANEOUS REMUNERATION,0.0,,,0.0,,,,,XF09
1523,Achats,Services,XB21,euro,NE PLUS UTILISER - UTILISER EC.41,2019,0.0,0.0,0.0,0.0,0.15,0.12,kg eCO2/euro,macro,purchases,NO LONGER IN USE - USE EC.41,0.15,,,0.03,,,,,XB21
1524,Achats,Services,XB22,euro,MEDECINE STATUTAIRE - VISITES D'EMBAUCHE,2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,STATUTORY MEDICINE - PRE-RECRUITMENT VISITS,0.11,,,0.01,,,,,XB24
1525,Achats,Services,XB23,euro,MEDECINE DU TRAVAIL: FRAIS MEDICAUX LIES AUX DEPARTS A L'ETRANGER,2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,OCCUPATIONAL MEDICINE: MEDICAL EXPENSES RELATED TO DEPARTURES ABROAD,0.11,,,0.01,,,,,XB24
1526,Achats,Services,XB24,euro,MEDECINE DU TRAVAIL: AUTRES FRAIS MEDICAUX,2019,0.0,0.0,0.0,0.0,0.11,0.088,kg eCO2/euro,macro,purchases,OCCUPATIONAL MEDICINE: OTHER MEDICAL EXPENSES,0.11,,,0.01,,,,,XB24
1527,Achats,Services,XB31,euro,OEUVRES SOCIALES AIDES EXCEPTIONNELLES,2019,0.0,0.0,0.0,0.0,0.15,0.12,kg eCO2/euro,macro,purchases,SOCIAL WORKS - EXCEPTIONAL AID,0.15,,,0.08,,,,,XB31
1528,Achats,Services,XB32,euro,DEPENSES SOCIALES DIVERSES,2019,0.0,0.0,0.0,0.0,0.15,0.12,kg eCO2/euro,macro,purchases,MISCELLANEOUS SOCIAL EXPENDITURE,0.15,,,0.08,,,,,XB34
1529,Achats,Services,XB33,euro,SUBVENTIONS CAES,2019,0.0,0.0,0.0,0.0,0.15,0.12,kg eCO2/euro,macro,purchases,CAES GRANTS,0.15,,,0.08,,,,,XB34
1530,Achats,Services,XB34,euro,SUBVENTIONS POUR AUTRES OEUVRES SOCIALES,2019,0.0,0.0,0.0,0.0,0.15,0.12,kg eCO2/euro,macro,purchases,GRANTS FOR OTHER SOCIAL WORKS,0.15,,,0.08,,,,,XB34
1531,Achats,Services,XB35,euro,"RESTAURATION SOCIALE : SUBVENTIONS ORGANISMES, ET RESTAURANTS INTER-ENTREPRISES",2019,0.0,0.0,0.0,0.0,0.12,0.096,kg eCO2/euro,macro,purchases,SOCIAL CATERING: SUBSIDIES FOR ORGANISATIONS AND INTER-COMPANY RESTAURANTS,0.12,,,0.12,,,,,XB35
1532,Achats,Services,XB36,euro,PR_x001A_T A MOBILITE,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,MOBILITY LOAN,0.0,,,0.0,,,,,XF09
1533,Achats,Services,XB41,euro,FACTURATION PAYE A FACON,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,INVOICING FOR CUSTOMARY PAYMENTS,0.0,,,0.0,,,,,XF09
1534,Achats,Services,XC01,euro,FRAIS D'INSCRIPTION A DES COLLOQUES NON ORGANISES PAR L'ETABLISSEMENT,2019,0.0,0.0,0.0,0.0,0.19,0.152,kg eCO2/euro,macro,purchases,REGISTRATION FEES FOR CONFERENCES NOT ORGANISED BY THE INSTITUTION,0.19,,,0.08,,,,,XC01
1535,Achats,Services,XC02,euro,COTISATIONS ASSOCIATIONS / CONCOURS DIVERS,2019,0.0,0.0,0.0,0.0,0.19,0.152,kg eCO2/euro,macro,purchases,MEMBERSHIP FEES FOR ASSOCIATIONS / VARIOUS COMPETITIONS,0.19,,,0.08,,,,,XC03
1536,Achats,Services,XC03,euro,NE PLUS UTILISER - UTILISER XC.02,2019,0.0,0.0,0.0,0.0,0.19,0.152,kg eCO2/euro,macro,purchases,NO LONGER USE - USE XC.02,0.19,,,0.08,,,,,XC03
1537,Achats,Services,XC11,euro,NE PLUS UTILISER,2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,NO LONGER TO BE USED,0.22,,,0.05,,,,,XC17
1538,Achats,Services,XC12,euro,FRAIS DE PUBLICATION D'ANNONCES DE RECRUTEMENT,2019,0.0,0.0,0.0,0.0,0.18,0.144,kg eCO2/euro,macro,purchases,PUBLICATION COSTS OF RECRUITMENT ADVERTISEMENTS,0.18,,,0.01,,,,,XC12
1539,Achats,Services,XC13,euro,"AUTRES FRAIS DE PUBLICATION (BOAMP,_x001A_)",2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,"OTHER PUBLICATION COSTS (BOAMP,...)",0.22,,,0.05,,,,,XC17
1540,Achats,Services,XC14,euro,FRAIS POUR PUBLICATION EN ACCES OUVERT D_x001A_UN ARTICLE SCIENTIFIQUE (ARTICLE PROCESSING CHARGE),2019,0.0,0.0,0.0,0.0,0.02,0.016,kg eCO2/euro,meso,purchases,CHARGES FOR OPEN ACCESS PUBLICATION OF A SCIENTIFIC ARTICLE (ARTICLE PROCESSING CHARGE),0.22,0.02,,0.02,,,MXC14,Wiley,XC17
1541,Achats,Services,XC15,euro,FRAIS DE PUBLICATION MONOGRAPHIE,2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,MONOGRAPH PUBLICATION FEE,0.22,,,0.05,,,,,XC17
1542,Achats,Services,XC16,euro,FRAIS DE LIBERATION DE PUBLICATION SCIENTIFIQUES POUR DIFFUSION EN ACCES OUVERT,2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,SCIENTIFIC PUBLICATION RELEASE FEE FOR OPEN ACCESS,0.22,,,0.05,,,,,XC17
1543,Achats,Services,XC17,euro,"FRAIS DE PUBLICATIONS SCIENTIFIQUES POUR SERVICES (SOUMISSION, AIDE A LA PUBLICATION D_x001A_OUVRAGE, FIGURES ET PAGES SUPPLEMENTAIRES",2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,"SCIENTIFIC PUBLICATION CHARGES FOR SERVICES (SUBMISSION, ASSISTANCE WITH BOOK PUBLICATION, FIGURES AND ADDITIONAL PAGES)",0.22,,,0.05,,,,,XC17
1544,Achats,Services,XC21,euro,SUBV. OU PARTICIP. VERSEES DS LE CADRE DE CONTRATS ET PROG. DE RECH. ET DE DEV.,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,SUBSIDIES OR PARTICIPATION PAID IN THE FRAMEWORK OF RESEARCH AND DEVELOPMENT CONTRACTS AND PROGRAMMES RESEARCH AND DEVELOPMENT CONTRACTS AND PROGRAMMES,0.23,,,0.02,,,,,XD41
1545,Achats,Services,XC22,euro,SUBVENTIONS OU PARTICIPATIONS VERSEES DANS LE CADRE DE CONVENTIONS DE MIXITE,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,GRANTS OR CONTRIBUTIONS PAID IN THE FRAMEWORK OF MIXED USE AGREEMENTS,0.23,,,0.02,,,,,XD41
1546,Achats,Services,XC23,euro,MANDAT DE GESTION,2019,0.0,0.0,0.0,0.0,0.19,0.152,kg eCO2/euro,macro,purchases,MANAGEMENT MANDATE,0.19,,,0.05,,,,,XC23
1547,Achats,Services,XC24,euro,DELEGATION GLOBALE DE GESTION - FONCTIONNEMENT ET INVESTISSEMENT COURANT,2019,0.0,0.0,0.0,0.0,0.2,0.16,kg eCO2/euro,macro,purchases,GLOBAL MANAGEMENT DELEGATION - CURRENT OPERATION AND INVESTMENT,0.2,,,0.03,,,,,XC25
1548,Achats,Services,XC25,euro,DELEGATION GLOBALE DE GESTION - INVESTISSEMENT NON COURANT,2019,0.0,0.0,0.0,0.0,0.2,0.16,kg eCO2/euro,macro,purchases,GLOBAL MANAGEMENT DELEGATION - NON-CURRENT INVESTMENT,0.2,,,0.03,,,,,XC25
1549,Achats,Services,XC26,euro,SOUTIEN AUX REUNIONS ET COLLOQUES,2019,0.0,0.0,0.0,0.0,0.21,0.168,kg eCO2/euro,macro,purchases,SUPPORT FOR MEETINGS AND CONFERENCES,0.21,,,0.01,,,,,XC25
1550,Achats,Services,XC27,euro,AUTRES SUBVENTIONS OU PARTICIPATIONS VERSEES A D'AUTRES ORGANISMES,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,OTHER GRANTS OR CONTRIBUTIONS PAID TO OTHER BODIES,0.23,,,0.02,,,,,XD41
1551,Achats,Services,XC31,euro,SERVICES DE PRETS D'OUVRAGES ENTRE ETABLISSEMENTS,2019,0.0,0.0,0.0,0.0,0.14,0.112,kg eCO2/euro,macro,purchases,LOAN OF WORKS BETWEEN INSTITUTIONS,0.14,,,0.06,,,,,XC31
1552,Achats,Services,XC32,euro,ACCES AUX EQUIPEMENTS SCIENTIFIQUES D'AUTRES ETABLISSEMENTS,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,ACCESS TO SCIENTIFIC EQUIPMENT OF OTHER INSTITUTIONS,0.23,,,0.02,,,,,XD41
1553,Achats,Services,XD01,euro,BAUX ET LOYERS,2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,LEASES AND RENTS,0.22,,,0.23,,,,,XD03
1554,Achats,Services,XD02,euro,CHARGES LOCATIVES ET DE COPROPRIETE,2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,RENTAL AND CONDOMINIUM CHARGES,0.22,,,0.23,,,,,XD03
1555,Achats,Services,XD03,euro,LOCATION DE TERRAIN NU,2019,0.0,0.0,0.0,0.0,0.22,0.176,kg eCO2/euro,macro,purchases,RENTAL OF BARE LAND,0.22,,,0.23,,,,,XD03
1556,Achats,Services,XD04,euro,PPP LOYER COMPOSANTE INVESTISSEMENT,2019,0.0,0.0,0.0,0.0,0.05,0.04,kg eCO2/euro,macro,purchases,PPP RENT INVESTMENT COMPONENT,0.05,,,0.04,,,,,XD06
1557,Achats,Services,XD05,euro,PPP LOYER COMPOSANTE FICEMENT,2019,0.0,0.0,0.0,0.0,0.05,0.04,kg eCO2/euro,macro,purchases,"PPP RENT, FINANCIAL COMPONENT",0.05,,,0.04,,,,,XD06
1558,Achats,Services,XD06,euro,PPP LOYER COMPOSANTE FONCTIONNEMENT,2019,0.0,0.0,0.0,0.0,0.05,0.04,kg eCO2/euro,macro,purchases,PPP RENT OPERATING COMPONENT,0.05,,,0.04,,,,,XD06
1559,Achats,Services,XD11,euro,TAXE FONCIERE,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,PROPERTY TAX,0.0,,,0.0,,,,,XF09
1560,Achats,Services,XD12,euro,IMPOTS DIRECTS AUTRES IMPOTS LOCAUX,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,DIRECT TAXES OTHER LOCAL TAXES,0.0,,,0.0,,,,,XF09
1561,Achats,Services,XD13,euro,IMPOTS DIRECTS TAXE SUR LES BUREAUX DE LA REGION IDF(ART. 231 TER DU CGI),2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,DIRECT TAXES TAX ON OFFICES IN THE ILE DE FRANCE REGION (ART. 231 TER OF THE CGI),0.0,,,0.0,,,,,XF09
1562,Achats,Services,XD14,euro,IMPOTS DIRECTS TAXE SUR LE CHIFFRE D'AFFAIRE NON RECUPERABLES,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,DIRECT TAXES NON-RECOVERABLE TURNOVER TAX,0.0,,,0.0,,,,,XF09
1563,Achats,Services,XD15,euro,IMPOTS INDIRECTS,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,INDIRECT TAXES,0.0,,,0.0,,,,,XF09
1564,Achats,Services,XD16,euro,DROITS DE MUTATION,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,TRANSFER DUTIES,0.0,,,0.0,,,,,XF09
1565,Achats,Services,XD17,euro,TAXE DIFFERENTIELLE SUR LES VEHICULES A MOTEUR,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,DIFFERENTIAL TAX ON MOTOR VEHICLES,0.0,,,0.0,,,,,XF09
1566,Achats,Services,XD18,euro,AUTRES DROITS - ADMINISTRATION DES IMPOTS,2019,0.0,0.0,0.0,0.0,0.0,0.0,kg eCO2/euro,macro,purchases,OTHER DUTIES - TAX ADMINISTRATION,0.0,,,0.0,,,,,XF09
