category	subcategory	subsubcategory	unit	name	year	co2	ch4	n2o	other	total	uncertainty	ef.unit	method	module	nacres.description.en	per1p5macro.ef.kg.co2e.per.euro	meso.ef.kg.co2e.per.euro	micro.ef.kg.co2e.per.euro	per1p5.uncertainty.attr.kg.co2e.per.euro	micro.code	micro.description	meso.code	meso.description	uncertainty.groupby
	Matériel et instruments de laboratoire	TB01	euro	INSTRUMENTS DE GENERATION ET TRAITEMENT DES SIGNAUX (GENERATEURS, AMPLI_x001A_)	2019	0.0	0.0	0.0	0.0	0.25	0.2	kg eCO2/euro	macro	purchases	SIGNAL GENERATION AND PROCESSING INSTRUMENTS (GENERATORS, AMPLIFIERS...)	0.25			0.15					TB05
	Matériel et instruments de laboratoire	TB02	euro	OSCILLOSCOPES, ANALYSEURS ET ACCESSOIRES (SONDES,_x001A_)	2019	0.0	0.0	0.0	0.0	0.25	0.2	kg eCO2/euro	macro	purchases	OSCILLOSCOPES, ANALYSERS AND ACCESSORIES (PROBES,...)	0.25			0.15					TB05
	Matériel et instruments de laboratoire	TB03	euro	ACQUISITION DE DONNEES (CARTES,_x001A_)	2019	0.0	0.0	0.0	0.0	0.25	0.2	kg eCO2/euro	macro	purchases	DATA ACQUISITION (CARDS,...)	0.25			0.15					TB05
	Matériel et instruments de laboratoire	TB04	euro	PETITE INSTRUMENTATION COURANTE DE TESTS ET MESURES (VOLTMETRES,_x001A_)	2019	0.0	0.0	0.0	0.0	0.25	0.2	kg eCO2/euro	macro	purchases	SMALL CURRENT INSTRUMENTATION FOR TESTS AND MEASUREMENTS (VOLTMETERS,...)	0.25			0.15					TB05
	Matériel et instruments de laboratoire	TB05	euro	INSTRUMENTATION RADIOFREQUENCES ET HYPERFREQUENCES	2019	0.0	0.0	0.0	0.0	0.25	0.2	kg eCO2/euro	macro	purchases	RADIO FREQUENCY AND MICROWAVE INSTRUMENTATION	0.25			0.15					TB05
	Matériel et instruments de laboratoire	TB11	euro	ENERGIE : MATERIEL D'ALIMENTATION (ALIM., AMPLI., ONDULEURS,_x001A_)	2019	0.0	0.0	0.0	0.0	0.46	0.368	kg eCO2/euro	macro	purchases	ENERGY : POWER SUPPLY EQUIPMENT (POWER SUPPLIES, AMPLIFIERS, INVERTERS,...)	0.46			0.14					TB11
	Matériel et instruments de laboratoire	TB12	euro	ENERGIE : PILES A L'UNITE ET ASSEMBLAGE DE PILES CLASSIQUES ET SPECIALES	2019	0.0	0.0	0.0	0.0	0.64	0.512	kg eCO2/euro	macro	purchases	ENERGY : SINGLE CELLS AND ASSEMBLIES OF CONVENTIONAL AND SPECIAL CELLS	0.64			0.27					TB13
	Matériel et instruments de laboratoire	TB13	euro	ENERGIE : PILES ET ASSEMBLAGE DE PILES RECHARGEABLES (CLASSIQUES ET SPECIALES)	2019	0.0	0.0	0.0	0.0	0.64	0.512	kg eCO2/euro	macro	purchases	ENERGY : BATTERIES AND RECHARGEABLE BATTERY ASSEMBLIES (CONVENTIONAL AND SPECIAL)	0.64			0.27					TB13
	Réparations et maintenance	TC01	euro	ELECTRONIQUE : REPARATION ET MAINTECE DES EQUIP. DE TESTS ENERGIE MESURES	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	ELECTRONICS : REPAIR AND MAINTENANCE OF EQUIPMENT TEST, ENERGY AND MEASUREMENT EQUIPMENT	0.22			0.15					WB11
	Réparations et maintenance	TC02	euro	MAINTECE DES SYSTEMES ELECTRONIQUES ET ELECTROMECANIQUES SPECIAUX	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	MAINTENANCE OF SPECIAL ELECTRONIC AND ELECTROMECHANICAL SYSTEMS	0.22			0.15					WB11
	Réparations et maintenance	TC11	euro	TEST ENERGIE MESURE : REPARATION ET MAINTECE DES EQUIPEMENTS	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	TEST ENERGIE MESURE : REPAIR AND MAINTENANCE OF EQUIPMENTS	0.22			0.15					WB11
	Services	TD01	euro	ELECTRONIQUE : SERVICES DE MESURES, TESTS, CARACTERISATION, CERTIFICATIONS	2019	0.0	0.0	0.0	0.0	0.2	0.16	kg eCO2/euro	macro	purchases	ELECTRONICS : MEASUREMENT, TESTING, CHARACTERISATION AND CERTIFICATION SERVICES	0.2			0.03					XC25
	Services	TD02	euro	ELECTRONIQUE : SERVICES D'ETUDES EN R&D ELECTRONIQUE	2019	0.0	0.0	0.0	0.0	0.2	0.16	kg eCO2/euro	macro	purchases	ELECTRONICS: ELECTRONIC R&D DESIGN SERVICES	0.2			0.03					XC25
	Services	TD03	euro	ELECTRONIQUE : AUTRES SERVICES SANS FOURNITURE	2019	0.0	0.0	0.0	0.0	0.2	0.16	kg eCO2/euro	macro	purchases	ELECTRONICS: OTHER SERVICES WITHOUT SUPPLY	0.2			0.03					XC25
	Services	TD11	euro	DROITS D'UTILISATION DES LOGICIELS DE CAO EN ELECTRONIQUE	2019	0.0	0.0	0.0	0.0	0.12	0.096	kg eCO2/euro	macro	purchases	RIGHTS OF USE FOR ELECTRONIC DESIGN SOFTWARE	0.12			0.05					WA15
	Services	TD12	euro	DROITS D'UTIL. DE LOGICIELS POUR LA PROGRAM. MICROCONTROLEUR	2019	0.0	0.0	0.0	0.0	0.12	0.096	kg eCO2/euro	macro	purchases	RIGHTS OF USE OF SOFTWARE FOR ELECTRONIC PROGRAMMING MICROCONTROLLER	0.12			0.05					WA15
	Services	TD13	euro	DROITS D'UTIL. DE LOGICIELS POUR LA PROGRAM. DES COMPOS. PROGRAM.	2019	0.0	0.0	0.0	0.0	0.12	0.096	kg eCO2/euro	macro	purchases	RIGHTS OF USE RIGHTS OF USE OF SOFTWARE FOR THE PROGRAMMING OF COMPONENTS COMPONENT PROGRAMMING PROGRAM.	0.12			0.05					WA15
	Services	TD14	euro	DROITS D'UTIL. DE LOGICIELS POUR LA PROGRAM. INTERFACE HOMME MACHINE	2019	0.0	0.0	0.0	0.0	0.12	0.096	kg eCO2/euro	macro	purchases	RIGHTS OF USE SOFTWARE RIGHTS FOR THE PROGRAM. HUMAN MACHINE INTERFACE	0.12			0.05					WA15
	Services	TD15	euro	DROITS D'UTIL. DES AUTRES LOGICIELS POUR L'ELECTRONIQUE	2019	0.0	0.0	0.0	0.0	0.12	0.096	kg eCO2/euro	macro	purchases	USER RIGHTS OF OTHER SOFTWARE FOR ELECTRONICS	0.12			0.05					WA15
	Réparations et maintenance	TD16	euro	MAINTECE DES LOGICIELS POUR L'ELECTRONIQUE	2019	0.0	0.0	0.0	0.0	0.12	0.096	kg eCO2/euro	macro	purchases	MAINTENANCE OF SOFTWARE FOR ELECTRONICS	0.12			0.05					WA15
	Matériel et instruments de laboratoire	UA01	euro	NAVIRES	2019	0.0	0.0	0.0	0.0	0.4	0.3200000000000001	kg eCO2/euro	macro	purchases	SHIPS	0.4			0.26					UA03
	Matériel et instruments de laboratoire	UA02	euro	EMBARCATIONS TRANSPORTABLES OU A USAGE D'ANNEXE (SEMI-RIGIDES,_x001A_)	2019	0.0	0.0	0.0	0.0	0.49	0.392	kg eCO2/euro	macro	purchases	TRANSPORTABLE BOATS OR BOATS FOR TENDER USE (SEMI-RIGID BOATS,...)	0.49			0.2					UA03
	Matériel et instruments de laboratoire	UA03	euro	PLATEFORMES, RADEAUX, BARGES A USAGE FLUVIAL	2019	0.0	0.0	0.0	0.0	0.49	0.392	kg eCO2/euro	macro	purchases	PLATFORMS, RAFTS, BARGES FOR RIVER USE	0.49			0.2					UA03
	Matériel et instruments de laboratoire	UA11	euro	MOTEURS DE BATEAU	2019	0.0	0.0	0.0	0.0	0.51	0.408	kg eCO2/euro	macro	purchases	SHIP ENGINES	0.51			0.19					UA11
	Matériel et instruments de laboratoire	UA12	euro	AUXILIAIRES DE PONT DE NAVIRE (TREUILS, GRUE, PORTIQUE_x001A_)	2019	0.0	0.0	0.0	0.0	0.4	0.3200000000000001	kg eCO2/euro	macro	purchases	SHIP DECK AUXILIARIES (WINCHES, CRANES, GANTRIES, ETC.)	0.4			0.26					UA03
	Matériel et instruments de laboratoire	UA13	euro	MATERIEL D'ACCASTILLAGE	2019	0.0	0.0	0.0	0.0	0.37	0.296	kg eCO2/euro	macro	purchases	FITTINGS EQUIPMENT	0.37			0.21					UA13
	Matériel et instruments de laboratoire	UA14	euro	EQUIPEMENTS DE SECURITE, DE SURVIE ET DE SURVEILLANCE POUR NAVIRE	2019	0.0	0.0	0.0	0.0	0.44	0.352	kg eCO2/euro	macro	purchases	SAFETY, SURVIVAL AND SURVEILLANCE EQUIPMENT FOR SHIPS	0.44			0.35					UA03
	Matériel et instruments de laboratoire	UA15	euro	MATERIEL DE NAVIGATION	2019	0.0	0.0	0.0	0.0	0.23	0.184	kg eCO2/euro	macro	purchases	NAVIGATION EQUIPMENT	0.23			0.17					UA15
	Matériel et instruments de laboratoire	UA16	euro	AUTRES EQUIPEMENTS POUR BATEAUX	2019	0.0	0.0	0.0	0.0	0.4	0.3200000000000001	kg eCO2/euro	macro	purchases	OTHER EQUIPMENT FOR SHIPS	0.4			0.26					UA03
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	UA21	euro	CONSOMMABLES POUR L'ENTRETIEN DES BATEAUX	2019	0.0	0.0	0.0	0.0	0.63	0.504	kg eCO2/euro	macro	purchases	CONSUMABLES FOR BOAT MAINTENANCE	0.63			0.61					UA21
	Matériel et instruments de laboratoire	UA22	euro	PIECES MECANIQUES DE RECHANGE POUR EQUIPEMENTS DE BATEAUX	2019	0.0	0.0	0.0	0.0	0.44	0.352	kg eCO2/euro	macro	purchases	SPARE MECHANICAL PARTS FOR SHIP'S EQUIPMENT	0.44			0.19					UA03
	Matériel et instruments de laboratoire	UA23	euro	PIECES HYDRAULIQUES POUR EQUIPEMENTS DE BATEAUX	2019	0.0	0.0	0.0	0.0	0.44	0.352	kg eCO2/euro	macro	purchases	HYDRAULIC PARTS FOR BOAT EQUIPMENT	0.44			0.19					UA03
	Matériel et instruments de laboratoire	UA24	euro	PIECES ELECTRIQUES / ELECTRONIQUES POUR EQUIPEMENTS DE BATEAUX	2019	0.0	0.0	0.0	0.0	0.31	0.248	kg eCO2/euro	macro	purchases	ELECTRICAL/ELECTRONIC PARTS FOR BOAT EQUIPMENT	0.31			0.08					UA24
	Réparations et maintenance	UA31	euro	TRAVAUX D'ENTRETIEN ET SERVICES POUR BATEAUX SEMI-RIGIDES	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	MAINTENANCE WORKS AND SERVICES FOR SEMI-RIGID BOATS	0.3			0.09					UA43
	Matériel et instruments de laboratoire	UA32	euro	TRAVAUX MECANIQUES POUR EQUIPEMENTS DE BATEAUX	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	MECHANICAL WORKS FOR BOAT EQUIPMENT	0.3			0.09					UA43
	Matériel et instruments de laboratoire	UA33	euro	TRAVAUX HYDRAULIQUES POUR EQUIPEMENTS DE BATEAUX	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	HYDRAULIC WORKS FOR BOAT EQUIPMENT	0.3			0.09					UA43
	Matériel et instruments de laboratoire	UA34	euro	TRAVAUX ELECTRIQUES POUR EQUIPEMENTS DE BATEAUX	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	ELECTRICAL WORKS FOR SHIP'S EQUIPMENT	0.3			0.09					UA43
	Réparations et maintenance	UA35	euro	REPARATION ET MAINTECE DU MATERIEL DE NAVIGATION ET DE COMMUNICATION	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	REPAIR AND MAINTENANCE OF NAVIGATION AND COMMUNICATION EQUIPMENT	0.3			0.09					UA43
	Réparations et maintenance	UA36	euro	TRAVAUX D'ENTRETIEN DES COQUES ET PONTS DE BATEAUX	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	MAINTENANCE WORK ON HULLS AND DECKS OF SHIPS	0.3			0.09					UA43
	Services	UA37	euro	SERVICES, TESTS ET CONTR_x001A_LES POUR CERTIFICATION	2019	0.0	0.0	0.0	0.0	0.18	0.144	kg eCO2/euro	macro	purchases	SERVICES, TESTS AND CONTROLS FOR CERTIFICATION	0.18			0.01					UA37
	Matériel et instruments de laboratoire	UA41	euro	MATERIEL DE CHAUFFAGE, VENTILATION, CLIMATISATION, SANITAIRE PR BATEAUX	2019	0.0	0.0	0.0	0.0	0.73	0.584	kg eCO2/euro	macro	purchases	HEATING, VENTILATION, AIR CONDITIONING AND SANITARY EQUIPMENT FOR SHIPS	0.73			0.1					UA41
	Matériel et instruments de laboratoire	UA42	euro	MOBILIER ET AUTRES EQUIPEMENTS D'AMENAGEMENT DES BATEAUX	2019	0.0	0.0	0.0	0.0	0.67	0.536	kg eCO2/euro	macro	purchases	FURNITURE AND OTHER EQUIPMENT FOR BOAT FITTING OUT	0.67			0.22					UA42
	Matériel et instruments de laboratoire	UA43	euro	TRAVAUX D'AMENAGEMENT DES BATEAUX	2019	0.0	0.0	0.0	0.0	0.3	0.24	kg eCO2/euro	macro	purchases	BOAT FITTING OUT WORKS	0.3			0.09					UA43
	Matériel et instruments de laboratoire	UA51	euro	MATERIELS DE PRELEVEMENT	2019	0.0	0.0	0.0	0.0	0.41	0.328	kg eCO2/euro	macro	purchases	SAMPLING EQUIPMENT	0.41			0.22					UA51
	Matériel et instruments de laboratoire	UA52	euro	MATERIELS DE PLONGEE SOUS-MARINE	2019	0.0	0.0	0.0	0.0	0.72	0.576	kg eCO2/euro	macro	purchases	SCUBA DIVING EQUIPMENT	0.72			0.08					UA52
	Réparations et maintenance	UA53	euro	MAINTECE DES MATERIELS DE PLONGEE SOUS-MARINE	2019	0.0	0.0	0.0	0.0	0.21	0.168	kg eCO2/euro	macro	purchases	MAINTENANCE OF SCUBA DIVING EQUIPMENT	0.21			0.16					UG43
	Matériel et instruments de laboratoire	UB01	euro	DRONES MARINS	2019	0.0	0.0	0.0	0.0	0.53	0.424	kg eCO2/euro	macro	purchases	MARINE DRONES	0.53			0.2					UB02
	Matériel et instruments de laboratoire	UB02	euro	FLOTTEURS MARINS	2019	0.0	0.0	0.0	0.0	0.53	0.424	kg eCO2/euro	macro	purchases	MARINE FLOATS	0.53			0.2					UB02
	Matériel et instruments de laboratoire	UB11	euro	PIECES MECANIQUES POUR VEHICULES MARINS AUTONOMES	2019	0.0	0.0	0.0	0.0	0.51	0.408	kg eCO2/euro	macro	purchases	MECHANICAL PARTS FOR AUTONOMOUS MARINE VEHICLES	0.51			0.19					UB12
	Matériel et instruments de laboratoire	UB12	euro	PIECES HYDRAULIQUES POUR VEHICULES MARINS AUTONOMES	2019	0.0	0.0	0.0	0.0	0.51	0.408	kg eCO2/euro	macro	purchases	HYDRAULIC PARTS FOR AUTONOMOUS MARINE VEHICLES	0.51			0.19					UB12
	Matériel et instruments de laboratoire	UB13	euro	PIECES ELECTRONIQUES POUR VEHICULES MARINS AUTONOMES	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	ELECTRONIC PARTS FOR AUTONOMOUS MARINE VEHICLES	0.27			0.14					TA01
	Matériel et instruments de laboratoire	UB21	euro	TRAVAUX SUR ELEMENTS MECANIQUES DE VEHICULES MARINS AUTONOMES (M.O)	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	WORK ON MECHANICAL PARTS OF AUTONOMOUS MARINE VEHICLES (M.O.)	0.24			0.13					UB22
	Matériel et instruments de laboratoire	UB22	euro	TRAVAUX SUR ELEMENTS HYDRAULIQUES DE VEHICULES MARINS AUTONOMES (M.O)	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	WORK ON HYDRAULIC COMPONENTS OF AUTONOMOUS MARINE VEHICLES (O.M.)	0.24			0.13					UB22
	Matériel et instruments de laboratoire	UB23	euro	TRAVAUX ELECTRIQUES SUR VEHICULES MARINS AUTONOMES (M.O)	2019	0.0	0.0	0.0	0.0	0.21	0.168	kg eCO2/euro	macro	purchases	ELECTRICAL WORK ON AUTONOMOUS MARINE VEHICLES (O.M.)	0.21			0.16					UG43
	Matériel et instruments de laboratoire	UC01	euro	EQUIPEMENTS SOURCES DE LA CHAINE D_x001A_ACQUISITION SISMIQUE	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	SOURCE EQUIPMENT OF THE SEISMIC ACQUISITION CHAIN	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC02	euro	EQUIPEMENTS DE RECEPTION _x001A_ET TRAITEMENT DE LA CHAINE D_x001A_ACQUISITION SISMIQUE	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	RECEPTION AND PROCESSING EQUIPMENT OF THE SEISMIC ACQUISITION CHAIN	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC03	euro	MATERIEL ASSOCIE A LA CHAINE D_x001A_ACQUISITION SISMIQUE	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	EQUIPMENT ASSOCIATED WITH THE SEISMIC ACQUISITION CHAIN	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC11	euro	THERMOSALINOGRAPHES	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	THERMOSALINOGRAPHS	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC12	euro	CAPTEURS CTD (CONDUCTIVTY TEMPERATURE DEPTH)	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	CTD SENSORS (CONDUCTIVITY TEMPERATURE DEPTH)	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC13	euro	CAPTEURS ACOUSTIQUES (ADCP, HYDROPHONE,_x001A_)	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	ACOUSTIC SENSORS (ADCP, HYDROPHONE,...)	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC14	euro	INSTRUMENTATION OPTIQUE (CAPTEURS, FLUORIMETRES,_x001A_)	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	OPTICAL INSTRUMENTATION (SENSORS, FLUOROMETERS,...)	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC15	euro	OCEANOGRAPHIE : AUTRES CAPTEURS	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	OCEANOGRAPHY: OTHER SENSORS	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC21	euro	OCEANOGRAPHIE : INSTRUMENTATION  THERMIQUE	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	OCEANOGRAPHY: THERMAL INSTRUMENTATION	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC22	euro	OCEANOGRAPHIE : EQUIPEMENTS ELECTROCHIMIQUES	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	OCEANOGRAPHY: ELECTROCHEMICAL EQUIPMENT	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC23	euro	OCEANOGRAPHIE : INSTRUMENTATION ELECTROMAGNETIQUE	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	OCEANOGRAPHY: ELECTROMAGNETIC INSTRUMENTATION	0.24			0.16					UG22
	Matériel et instruments de laboratoire	UC24	euro	OCEANOGRAPHIE : POISSONS INSTRUMENTES	2019	0.0	0.0	0.0	0.0	0.34	0.272	kg eCO2/euro	macro	purchases	OCEANOGRAPHY: INSTRUMENTED FISH	0.34			0.32					UC24
	Matériel et instruments de laboratoire	UC25	euro	OCEANOGRAPHIE : AUTRES INSTRUMENTS SCIENTIFIQUES EMBARQUES	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	OCEANOGRAPHY: OTHER ON-BOARD SCIENTIFIC INSTRUMENTS	0.24			0.16					UG22
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	UC31	euro	FLUIDES ET CONSOMMABLES POUR EQUIPEMENTS SCIENTIFIQUES EMBARQUES	2019	0.0	0.0	0.0	0.0	1.4	1.12	kg eCO2/euro	macro	purchases	FLUIDS AND CONSUMABLES FOR SCIENTIFIC EQUIPMENT ON BOARD	1.4			1.3					UC31
	Réparations et maintenance	UC32	euro	PIECES MECANIQUES DE RECHANGE POUR LA SISMIQUE	2019	0.0	0.0	0.0	0.0	0.49	0.392	kg eCO2/euro	macro	purchases	SPARE MECHANICAL PARTS FOR SEISMIC	0.49			0.14					UC33
	Réparations et maintenance	UC33	euro	PIECES MECANIQUES DE RECHANGE POUR AUTRES EQUIPEMENTS SCIENTIFIQUES EMBARQUES	2019	0.0	0.0	0.0	0.0	0.49	0.392	kg eCO2/euro	macro	purchases	SPARE MECHANICAL PARTS FOR OTHER ON-BOARD SCIENTIFIC EQUIPMENT	0.49			0.14					UC33
	Réparations et maintenance	UC34	euro	COMPOSANTS ELECTRONIQUES DE RECHANGE POUR LA SISMIQUE	2019	0.0	0.0	0.0	0.0	0.27	0.216	kg eCO2/euro	macro	purchases	SPARE ELECTRONIC COMPONENTS FOR SEISMIC	0.27			0.14					TA01
	Réparations et maintenance	UC35	euro	PIECES ELECTRONIQUES DE RECHANGE POUR AUTRES EQUIPEMENTS SCIENTIFIQUES EMBARQUES	2019	0.0	0.0	0.0	0.0	0.29	0.232	kg eCO2/euro	macro	purchases	SPARE ELECTRONIC PARTS FOR OTHER ON-BOARD SCIENTIFIC EQUIPMENT	0.29			0.15					TA01
	Réparations et maintenance	UC36	euro	PIECES INFORMATIQUES DE RECHANGE POUR EQUIPEMENTS SCIENTIFIQUES EMBARQUES	2019	0.0	0.0	0.0	0.0	0.43	0.344	kg eCO2/euro	macro	purchases	SPARE COMPUTER PARTS FOR ON-BOARD SCIENTIFIC EQUIPMENT	0.43			0.1					UC36
	Réparations et maintenance	UC41	euro	REPARATION ET MAINTECE SUR LA SISMIQUE	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	REPAIR AND MAINTENANCE OF SEISMIC EQUIPMENT	0.22			0.15					WB11
	Réparations et maintenance	UC42	euro	R_x001A_PARATION ET MAINTECE SUR LES AUTRES EQUIPEMENTS SCIENTIFIQUES EMBARQUES	2019	0.0	0.0	0.0	0.0	0.22	0.176	kg eCO2/euro	macro	purchases	REPAIR AND MAINTENANCE OF OTHER ON-BOARD SCIENTIFIC EQUIPMENT	0.22			0.15					WB11
	Matériel et instruments de laboratoire	UD01	euro	VEHICULES TERRESTRES SPECIFIQUES	2019	0.0	0.0	0.0	0.0	0.57	0.456	kg eCO2/euro	macro	purchases	SPECIFIC LAND VEHICLES	0.57			0.18					UD01
	Matériel et instruments de laboratoire	UD11	euro	EQUIPEMENTS POUR VEHICULES TERRESTRES SPECIFIQUES	2019	0.0	0.0	0.0	0.0	0.58	0.464	kg eCO2/euro	macro	purchases	SPECIFIC LAND VEHICLE EQUIPMENT	0.58			0.16					UD01
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	UD21	euro	VEHICULES TERRESTRES SPECIFIQUES : CONSOMMABLES	2019	0.0	0.0	0.0	0.0	0.56	0.4480000000000001	kg eCO2/euro	macro	purchases	SPECIAL LAND VEHICLES : CONSUMABLES	0.56			0.14					UD01
	Matériel et instruments de laboratoire	UD22	euro	VEHICULES TERRESTRES SPECIFIQUES : PIECES MECANIQUES ET ELECTRONIQUES	2019	0.0	0.0	0.0	0.0	0.58	0.464	kg eCO2/euro	macro	purchases	SPECIAL LAND VEHICLES : MECHANICAL AND ELECTRONIC PARTS	0.58			0.16					UD01
	Matériel et instruments de laboratoire	UD23	euro	VEHICULES TERRESTRES SPECIFIQUES : TRAVAUX MECANIQUES, ELECTRIQUES, HYDRAULIQUES	2019	0.0	0.0	0.0	0.0	0.26	0.208	kg eCO2/euro	macro	purchases	SPECIAL LAND VEHICLES : MECHANICAL, ELECTRICAL AND HYDRAULIC WORK	0.26			0.11					UD23
	Matériel et instruments de laboratoire	UE01	euro	CARROTAGE : CARROTIERS A MOTEURS ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.49	0.392	kg eCO2/euro	macro	purchases	CORE DRILLING : MOTORIZED CORE DRILLS AND ACCESSORIES	0.49			0.19					UE02
	Matériel et instruments de laboratoire	UE02	euro	FORAGE : FOREUSES ET ACCESSOIRES	2019	0.0	0.0	0.0	0.0	0.49	0.392	kg eCO2/euro	macro	purchases	DRILLING : DRILLING MACHINES AND ACCESSORIES	0.49			0.19					UE02
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	UE11	euro	CAROTTAGE : CONSOMMABLES ET PIECES DE RECHANGE POUR CAROTTIERS	2019	0.0	0.0	0.0	0.0	0.45	0.36	kg eCO2/euro	macro	purchases	CORE DRILLING: CONSUMABLES AND SPARE PARTS FOR CORE DRILLS	0.45			0.13					UE12
	Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)	UE12	euro	FORAGE : CONSOMMABLES ET PIECES DE RECHANGE POUR FOREUSES	2019	0.0	0.0	0.0	0.0	0.45	0.36	kg eCO2/euro	macro	purchases	DRILLING: CONSUMABLES AND SPARE PARTS FOR CORE DRILLS	0.45			0.13					UE12
	Matériel et instruments de laboratoire	UE21	euro	TRAVAUX MECANIQUES, ELECTRIQUES ET ENTRETIEN DU MATERIEL DE CAROTTAGE	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	MECHANICAL, ELECTRICAL AND MAINTENANCE WORK ON CORE DRILLING EQUIPMENT	0.24			0.13					UF43
	Matériel et instruments de laboratoire	UE22	euro	TRAVAUX MECANIQUES, ELECTRIQUES ET HYDRAULIQUES DU MATERIEL DE FORAGE	2019	0.0	0.0	0.0	0.0	0.24	0.192	kg eCO2/euro	macro	purchases	MECHANICAL, ELECTRICAL AND HYDRAULIC WORK ON DRILLING EQUIPMENT	0.24			0.13					UF43
	Matériel et instruments de laboratoire	UF01	euro	AVIONS ET HELICOPTERES	2019	0.0	0.0	0.0	0.0	0.37	0.296	kg eCO2/euro	macro	purchases	AIRCRAFT AND HELICOPTERS	0.37			0.3					UF02
	Matériel et instruments de laboratoire	UF02	euro	EQUIPEMENTS D'AVIONS ET D'HELICOPTERES	2019	0.0	0.0	0.0	0.0	0.42	0.336	kg eCO2/euro	macro	purchases	AIRCRAFT AND HELICOPTER EQUIPMENT	0.42			0.31					UF02
	Matériel et instruments de laboratoire	UF03	euro	DRONES AERIENS ET ASSIMILES	2019	0.0	0.0	0.0	0.0	0.37	0.296	kg eCO2/euro	macro	purchases	UNMANNED AERIAL VEHICLES AND THE LIKE	0.37			0.3					UF02
	Matériel et instruments de laboratoire	UF04	euro	AERONEFS ET BALLONS SOLAIRES	2019	0.0	0.0	0.0	0.0	0.37	0.296	kg eCO2/euro	macro	purchases	AIRCRAFT AND SOLAR BALLOONS	0.37			0.3					UF02
	Matériel et instruments de laboratoire	UF11	euro	MATERIEL POUR L'AMENAGEMENT DES VEHICULES AERIENS	2019	0.0	0.0	0.0	0.0	0.4	0.3200000000000001	kg eCO2/euro	macro	purchases	EQUIPMENT FOR FITTING OUT AIR VEHICLES	0.4			0.3					UF31
	Matériel et instruments de laboratoire	UF21	euro	EQUIPEMENTS TECHNIQUES ET DE NAVIGATION POUR VEHICULES AERIENS	2019	0.0	0.0	0.0	0.0	0.23	0.184	kg eCO2/euro	macro	purchases	TECHNICAL AND NAVIGATIONAL EQUIPMENT FOR AIR VEHICLES	0.23			0.17					UF21
