nacres.code	nacres.description.fr	nacres.description.en	ceda.code	ceda.description	ceda.ef.kg.co2e.per.euro	ceda.uncertainty.attr.kg.co2e.per.euro	ceda.uncertainty.80pct.kg.co2e.per.euro	ademe.code	ademe.description	ademe.ef.kg.co2e.per.euro	ademe.uncertainty.attr.kg.co2e.per.euro	ademe.uncertainty.80pct.kg.co2e.per.euro	useeio.code	useeio.description	useeio.ef.kg.co2e.per.euro	useeio.uncertainty.attr.kg.co2e.per.euro	useeio.uncertainty.80pct.kg.co2e.per.euro	per1p5macro.ef.kg.co2e.per.euro	per1p5macro.uncertainty.attr.kg.co2e.per.euro	per1p5macro.uncertainty.80pct.kg.co2e.per.euro	meso.code	meso.description	meso.ef.kg.co2e.per.euro	meso.uncertainty.kg.co2e.per.euro	micro.code	micro.description	micro.ef.kg.co2e.per.euro	micro.uncertainty.kg.co2e.per.euro	method	per1p5.ef.kg.co2e.per.euro	per1p5.uncertainty.attr.kg.co2e.per.euro	per1p5.uncertainty.80pct.kg.co2e.per.euro	uncertainty.groupby	module	category	scope.source.v4	scope.source.v5
XA41	INDEMNITES FORFAITAIRES DE CHANGEMENT DE RESIDENCE	LUMP SUM CHANGE OF RESIDENCE ALLOWANCES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0	484000	Truck transport	1.6	0.0	1.28	0.68	0.83	0.544									macro	0.68	0.83	0.544	XA41	purchases	transport	9	3.5
XB01	TAXE SUR LES SALAIRES	PAYROLL TAX						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB02	TAXE D'APPRENTISSAGE	APPRENTICESHIP TAX						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB03	VERSEMENTS DE TRANSPORT PERSONNEL PERMANENT	TRANSPORT PAYMENTS PERMANENT STAFF						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		3.3
XB04	VERSEMENTS DE TRANSPORT REMUNERATIONS DIVERSES	TRANSPORT PAYMENTS MISCELLANEOUS REMUNERATIONS						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		3.5
XB05	COTISATIONS FNAL PERSONNEL PERMANENT	FNAL CONTRIBUTIONS PERMANENT STAFF						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB06	COTISATIONS FNAL REMUNERATIONS DIVERSES	FNAL CONTRIBUTIONS MISCELLANEOUS REMUNERATIONS						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB07	AUTRES IMPOTS ET TAXES SUR REMUNERATIONS	OTHER TAXES ON REMUNERATION						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB08	AUTRES CHARGES DE PERSONNEL REDEVANCES A L_x001A_OMI	OTHER PERSONNEL COSTS ROYALTIES TO THE IMO						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB09	TAXE PERCUE PAR LES ORGANISMES PUBLICS INTERNATIONAUX	TAX COLLECTED BY INTERNATIONAL PUBLIC BODIES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB11	ACCUEILS, ECHANGES TITULAIRES ACCUEILLIS EN DELEGATIONS	HOSTING, EXCHANGES OF PERMANENT STAFF HOSTED BY DELEGATIONS						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB12	ACCUEILS CHAIRES D'EXCELLENCE CNRS-UNIVERSITES	HOSTING OF CNRS-UNIVERSITIES CHAIRS OF EXCELLENCE						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB13	COTISATIONS URSSAF SUR REMUNERATIONS DIVERSES	URSSAF CONTRIBUTIONS ON VARIOUS REMUNERATIONS						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB14	CHARGES DENSEIGNEMENT VACATAIRES	TEACHING EXPENSES FOR TEMPORARY STAFF						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB15	ALLOC.POUR PERTE D'EMPLOI -REMUNERATIONS DIVERSES	ALLOWANCES FOR LOSS OF EMPLOYMENT - VARIOUS REMUNERATIONS						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB16	INDEMN DE PREAVIS ET DE LICENCIEMENT-  REMUNERATIONS DIVERSES	INDEMNITY FOR NOTICE AND DISMISSAL - VARIOUS REMUNERATIONS						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB17	PERSONNEL INTERIMAIRE, DETACHE OU PRETE	INTERIM, SECONDED OR LOANED PERSONNEL						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB18	AVANTAGES FAMILIAUX REMUNERATION DIVERSES  (HORS FRANCE)	FAMILY BENEFITS MISCELLANEOUS REMUNERATION (OUTSIDE FRANCE)						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB19	AUTRES REMUNERATIONS DIVERSES	OTHER MISCELLANEOUS REMUNERATION						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XB21	NE PLUS UTILISER - UTILISER EC.41	NO LONGER IN USE - USE EC.41						ADEME31	Activites pour la sante humaine	0.12	0.0	0.096	(621500 ; 621400)	Medical laboratories/Outpatient healthcare	0.13	0.0	0.104	0.15	0.03	0.12									macro	0.15	0.03	0.12	XB21	purchases	services	9	4.5
XB22	MEDECINE STATUTAIRE - VISITES D'EMBAUCHE	STATUTORY MEDICINE - PRE-RECRUITMENT VISITS						ADEME31	Activites pour la sante humaine	0.12	0.0	0.096	(62100 ; 62200 ; 62300)	Physicians/Dentists/Healthcare practitioners (except physicians and dentists)	0.1	0.0	0.08000000000000002	0.11	0.01	0.08800000000000001									macro	0.11	0.01	0.08800000000000001	XB24	purchases	services	9	4.5
XB23	MEDECINE DU TRAVAIL: FRAIS MEDICAUX LIES AUX DEPARTS A L'ETRANGER	OCCUPATIONAL MEDICINE: MEDICAL EXPENSES RELATED TO DEPARTURES ABROAD						ADEME31	Activites pour la sante humaine	0.12	0.0	0.096	(62100 ; 62200 ; 62300)	Physicians/Dentists/Healthcare practitioners (except physicians and dentists)	0.1	0.0	0.08000000000000002	0.11	0.01	0.08800000000000001									macro	0.11	0.01	0.08800000000000001	XB24	purchases	services	9	4.5
XB24	MEDECINE DU TRAVAIL: AUTRES FRAIS MEDICAUX	OCCUPATIONAL MEDICINE: OTHER MEDICAL EXPENSES						ADEME31	Activites pour la sante humaine	0.12	0.0	0.096	(62100 ; 62200 ; 62300)	Physicians/Dentists/Healthcare practitioners (except physicians and dentists)	0.1	0.0	0.08000000000000002	0.11	0.01	0.08800000000000001									macro	0.11	0.01	0.08800000000000001	XB24	purchases	services	9	4.5
XB31	OEUVRES SOCIALES AIDES EXCEPTIONNELLES	SOCIAL WORKS - EXCEPTIONAL AID						ADEME32	Action sociale	0.1	0.0	0.08000000000000002	813A00 / 813B00	Grantmaking, giving, and social advocacy organizations / Civic, social, professional, and similar organizations	0.13	0.07	0.104	0.15	0.08	0.12									macro	0.15	0.08	0.12	XB31	purchases	services	9	4.5
XB32	DEPENSES SOCIALES DIVERSES	MISCELLANEOUS SOCIAL EXPENDITURE						ADEME32	Action sociale	0.1	0.0	0.08000000000000002	813A00 / 813B00	Grantmaking, giving, and social advocacy organizations / Civic, social, professional, and similar organizations	0.13	0.07	0.104	0.15	0.08	0.12									macro	0.15	0.08	0.12	XB34	purchases	services	9	4.5
XB33	SUBVENTIONS CAES	CAES GRANTS						ADEME32	Action sociale	0.1	0.0	0.08000000000000002	813A00 / 813B00	Grantmaking, giving, and social advocacy organizations / Civic, social, professional, and similar organizations	0.13	0.07	0.104	0.15	0.08	0.12									macro	0.15	0.08	0.12	XB34	purchases	services	9	4.5
XB34	SUBVENTIONS POUR AUTRES OEUVRES SOCIALES	GRANTS FOR OTHER SOCIAL WORKS						ADEME32	Action sociale	0.1	0.0	0.08000000000000002	813A00 / 813B00	Grantmaking, giving, and social advocacy organizations / Civic, social, professional, and similar organizations	0.13	0.07	0.104	0.15	0.08	0.12									macro	0.15	0.08	0.12	XB34	purchases	services	9	4.5
XB35	RESTAURATION SOCIALE : SUBVENTIONS ORGANISMES, ET RESTAURANTS INTER-ENTREPRISES	SOCIAL CATERING: SUBSIDIES FOR ORGANISATIONS AND INTER-COMPANY RESTAURANTS						Ne doit pas _x001A_tre compte		0.0	0.0	0.0	813A00 / 813B00	Grantmaking, giving, and social advocacy organizations / Civic, social, professional, and similar organizations	0.13	0.07	0.104	0.12	0.12	0.096									macro	0.12	0.12	0.096	XB35	purchases	services	9	4.5
XB36	PR_x001A_T A MOBILITE	MOBILITY LOAN						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services	9	4.5
XB41	FACTURATION PAYE A FACON	INVOICING FOR CUSTOMARY PAYMENTS						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services	9	4.5
XC01	FRAIS D'INSCRIPTION A DES COLLOQUES NON ORGANISES PAR L'ETABLISSEMENT	REGISTRATION FEES FOR CONFERENCES NOT ORGANISED BY THE INSTITUTION						ADEME33	Activites creatives, artistiques et de spectacle; Biblioth_x001A_ques, archives, musees et autres activites culturelles; _x001A_ Organisation de jeux de hasard et d'argent	0.21	0.0	0.168	813A00 / 813B00	Grantmaking, giving, and social advocacy organizations / Civic, social, professional, and similar organizations	0.13	0.07	0.104	0.19	0.08	0.152									macro	0.19	0.08	0.152	XC01	purchases	services	9	4.5
XC02	COTISATIONS ASSOCIATIONS / CONCOURS DIVERS	MEMBERSHIP FEES FOR ASSOCIATIONS / VARIOUS COMPETITIONS						ADEME35	Activites des organisations associatives	0.22	0.0	0.176	813A00 / 813B00	Grantmaking, giving, and social advocacy organizations / Civic, social, professional, and similar organizations	0.13	0.07	0.104	0.19	0.08	0.152									macro	0.19	0.08	0.152	XC03	purchases	services	9	4.5
XC03	NE PLUS UTILISER - UTILISER XC.02	NO LONGER USE - USE XC.02						ADEME35	Activites des organisations associatives	0.22	0.0	0.176	813A00 / 813B00	Grantmaking, giving, and social advocacy organizations / Civic, social, professional, and similar organizations	0.13	0.07	0.104	0.19	0.08	0.152									macro	0.19	0.08	0.152	XC03	purchases	services	9	4.5
XC11	NE PLUS UTILISER	NO LONGER TO BE USED						ADEME06	edition (livres, journaux, revues, etc.)	0.28	0.0	0.224	511120	Magazines and journals	0.17	0.0	0.136	0.22	0.05	0.176									macro	0.22	0.05	0.176	XC17	purchases	services	9	4.5
XC12	FRAIS DE PUBLICATION D'ANNONCES DE RECRUTEMENT	PUBLICATION COSTS OF RECRUITMENT ADVERTISEMENTS						ADEME05	Services (imprimerie, publicite, architecture et ingenierie, maintenance multi-technique des batiments, gardiennage, nettoyage, securite, agence de voyage, autres services aux entreprises)	0.17	0.0	0.136	5191A0	News syndicates, libraries, archives, Internet publishing and all other information services	0.17	0.0	0.136	0.18	0.01	0.144									macro	0.18	0.01	0.144	XC12	purchases	services	9	4.5
XC13	AUTRES FRAIS DE PUBLICATION (BOAMP,_x001A_)	OTHER PUBLICATION COSTS (BOAMP,...)						ADEME06	edition (livres, journaux, revues, etc.)	0.28	0.0	0.224	511120	Magazines and journals	0.17	0.0	0.136	0.22	0.05	0.176									macro	0.22	0.05	0.176	XC17	purchases	services	9	4.5
XC14	FRAIS POUR PUBLICATION EN ACCES OUVERT D_x001A_UN ARTICLE SCIENTIFIQUE (ARTICLE PROCESSING CHARGE)	CHARGES FOR OPEN ACCESS PUBLICATION OF A SCIENTIFIC ARTICLE (ARTICLE PROCESSING CHARGE)						ADEME06	edition (livres, journaux, revues, etc.)	0.28	0.0	0.224	511120	Magazines and journals	0.17	0.0	0.136	0.22	0.05	0.176	MXC14	Wiley	0.02	0.016					meso	0.02	0.02	0.016	XC17	purchases	services	9	4.5
XC15	FRAIS DE PUBLICATION MONOGRAPHIE	MONOGRAPH PUBLICATION FEE						ADEME06	edition (livres, journaux, revues, etc.)	0.28	0.0	0.224	511120	Magazines and journals	0.17	0.0	0.136	0.22	0.05	0.176									macro	0.22	0.05	0.176	XC17	purchases	services	9	4.5
XC16	FRAIS DE LIBERATION DE PUBLICATION SCIENTIFIQUES POUR DIFFUSION EN ACCES OUVERT	SCIENTIFIC PUBLICATION RELEASE FEE FOR OPEN ACCESS						ADEME06	edition (livres, journaux, revues, etc.)	0.28	0.0	0.224	511120	Magazines and journals	0.17	0.0	0.136	0.22	0.05	0.176									macro	0.22	0.05	0.176	XC17	purchases	services	9	4.5
XC17	FRAIS DE PUBLICATIONS SCIENTIFIQUES POUR SERVICES (SOUMISSION, AIDE A LA PUBLICATION D_x001A_OUVRAGE, FIGURES ET PAGES SUPPLEMENTAIRES	SCIENTIFIC PUBLICATION CHARGES FOR SERVICES (SUBMISSION, ASSISTANCE WITH BOOK PUBLICATION, FIGURES AND ADDITIONAL PAGES)						ADEME06	edition (livres, journaux, revues, etc.)	0.28	0.0	0.224	511120	Magazines and journals	0.17	0.0	0.136	0.22	0.05	0.176									macro	0.22	0.05	0.176	XC17	purchases	services	9	4.5
XC21	SUBV. OU PARTICIP. VERSEES DS LE CADRE DE CONTRATS ET PROG. DE RECH. ET DE DEV.	SUBSIDIES OR PARTICIPATION PAID IN THE FRAMEWORK OF RESEARCH AND DEVELOPMENT CONTRACTS AND PROGRAMMES RESEARCH AND DEVELOPMENT CONTRACTS AND PROGRAMMES						ADEME30	Recherche et developpement	0.25	0.0	0.2	541700	Scientific research and development	0.21	0.0	0.168	0.23	0.02	0.184									macro	0.23	0.02	0.184	XD41	purchases	services	9	4.5
XC22	SUBVENTIONS OU PARTICIPATIONS VERSEES DANS LE CADRE DE CONVENTIONS DE MIXITE	GRANTS OR CONTRIBUTIONS PAID IN THE FRAMEWORK OF MIXED USE AGREEMENTS						ADEME30	Recherche et developpement	0.25	0.0	0.2	541700	Scientific research and development	0.21	0.0	0.168	0.23	0.02	0.184									macro	0.23	0.02	0.184	XD41	purchases	services	9	4.5
XC23	MANDAT DE GESTION	MANAGEMENT MANDATE						ADEME05 / ADEME01	Services (imprimerie, publicite, architecture et ingenierie, maintenance multi-technique des batiments, gardiennage, nettoyage, securite, agence de voyage, autres services aux entreprises) / Assurance, services bancaires, conseil et honoraires	0.14	0.04	0.112	541700	Scientific research and development	0.21	0.0	0.168	0.19	0.05	0.152									macro	0.19	0.05	0.152	XC23	purchases	services	9	4.5
XC24	DELEGATION GLOBALE DE GESTION - FONCTIONNEMENT ET INVESTISSEMENT COURANT	GLOBAL MANAGEMENT DELEGATION - CURRENT OPERATION AND INVESTMENT						ADEME05	Services (imprimerie, publicite, architecture et ingenierie, maintenance multi-technique des batiments, gardiennage, nettoyage, securite, agence de voyage, autres services aux entreprises)	0.17	0.0	0.136	541700	Scientific research and development	0.21	0.0	0.168	0.2	0.03	0.16									macro	0.2	0.03	0.16	XC25	purchases	services	15	4.5
XC25	DELEGATION GLOBALE DE GESTION - INVESTISSEMENT NON COURANT	GLOBAL MANAGEMENT DELEGATION - NON-CURRENT INVESTMENT						ADEME05	Services (imprimerie, publicite, architecture et ingenierie, maintenance multi-technique des batiments, gardiennage, nettoyage, securite, agence de voyage, autres services aux entreprises)	0.17	0.0	0.136	541700	Scientific research and development	0.21	0.0	0.168	0.2	0.03	0.16									macro	0.2	0.03	0.16	XC25	purchases	services	15	4.5
XC26	SOUTIEN AUX REUNIONS ET COLLOQUES	SUPPORT FOR MEETINGS AND CONFERENCES						ADEME33	Activites creatives, artistiques et de spectacle; Biblioth_x001A_ques, archives, musees et autres activites culturelles; _x001A_ Organisation de jeux de hasard et d'argent	0.21	0.0	0.168	541700	Scientific research and development	0.21	0.0	0.168	0.21	0.01	0.168									macro	0.21	0.01	0.168	XC25	purchases	services	9	4.5
XC27	AUTRES SUBVENTIONS OU PARTICIPATIONS VERSEES A D'AUTRES ORGANISMES	OTHER GRANTS OR CONTRIBUTIONS PAID TO OTHER BODIES						ADEME30	Recherche et developpement	0.25	0.0	0.2	541700	Scientific research and development	0.21	0.0	0.168	0.23	0.02	0.184									macro	0.23	0.02	0.184	XD41	purchases	services	9	4.5
XC31	SERVICES DE PRETS D'OUVRAGES ENTRE ETABLISSEMENTS	LOAN OF WORKS BETWEEN INSTITUTIONS						ADEME33	Activites creatives, artistiques et de spectacle; Biblioth_x001A_ques, archives, musees et autres activites culturelles; _x001A_ Organisation de jeux de hasard et d'argent	0.21	0.0	0.168	561100	Office administration	0.09	0.0	0.072	0.14	0.06	0.112									macro	0.14	0.06	0.112	XC31	purchases	services	9	4.5
XC32	ACCES AUX EQUIPEMENTS SCIENTIFIQUES D'AUTRES ETABLISSEMENTS	ACCESS TO SCIENTIFIC EQUIPMENT OF OTHER INSTITUTIONS						ADEME30	Recherche et developpement	0.25	0.0	0.2	541700	Scientific research and development	0.21	0.0	0.168	0.23	0.02	0.184									macro	0.23	0.02	0.184	XD41	purchases	services	9	4.5
XD01	BAUX ET LOYERS	LEASES AND RENTS						Ne doit pas _x001A_tre compte		0.0	0.0	0.0	531ORE	Other real estate	0.46	0.0	0.368	0.22	0.23	0.176									macro	0.22	0.23	0.176	XD03	purchases	services	14	4.4
XD02	CHARGES LOCATIVES ET DE COPROPRIETE	RENTAL AND CONDOMINIUM CHARGES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0	531ORE	Other real estate	0.46	0.0	0.368	0.22	0.23	0.176									macro	0.22	0.23	0.176	XD03	purchases	services	14	4.4
XD03	LOCATION DE TERRAIN NU	RENTAL OF BARE LAND						Ne doit pas _x001A_tre compte		0.0	0.0	0.0	531ORE	Other real estate	0.46	0.0	0.368	0.22	0.23	0.176									macro	0.22	0.23	0.176	XD03	purchases	services	14	4.4
XD04	PPP LOYER COMPOSANTE INVESTISSEMENT	PPP RENT INVESTMENT COMPONENT						Ne doit pas _x001A_tre compte		0.0	0.0	0.0	541200	Accounting, tax preparation, bookkeeping, and payroll	0.06	0.0	0.048	0.05	0.04	0.04000000000000001									macro	0.05	0.04	0.04000000000000001	XD06	purchases	services	14	4.4
XD05	PPP LOYER COMPOSANTE FICEMENT	PPP RENT, FINANCIAL COMPONENT						Ne doit pas _x001A_tre compte		0.0	0.0	0.0	541200	Accounting, tax preparation, bookkeeping, and payroll	0.06	0.0	0.048	0.05	0.04	0.04000000000000001									macro	0.05	0.04	0.04000000000000001	XD06	purchases	services	14	4.4
XD06	PPP LOYER COMPOSANTE FONCTIONNEMENT	PPP RENT OPERATING COMPONENT						Ne doit pas _x001A_tre compte		0.0	0.0	0.0	541200	Accounting, tax preparation, bookkeeping, and payroll	0.06	0.0	0.048	0.05	0.04	0.04000000000000001									macro	0.05	0.04	0.04000000000000001	XD06	purchases	services	14	4.4
XD11	TAXE FONCIERE	PROPERTY TAX						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD12	IMPOTS DIRECTS AUTRES IMPOTS LOCAUX	DIRECT TAXES OTHER LOCAL TAXES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD13	IMPOTS DIRECTS TAXE SUR LES BUREAUX DE LA REGION IDF(ART. 231 TER DU CGI)	DIRECT TAXES TAX ON OFFICES IN THE ILE DE FRANCE REGION (ART. 231 TER OF THE CGI)						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD14	IMPOTS DIRECTS TAXE SUR LE CHIFFRE D'AFFAIRE NON RECUPERABLES	DIRECT TAXES NON-RECOVERABLE TURNOVER TAX						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD15	IMPOTS INDIRECTS	INDIRECT TAXES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD16	DROITS DE MUTATION	TRANSFER DUTIES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD17	TAXE DIFFERENTIELLE SUR LES VEHICULES A MOTEUR	DIFFERENTIAL TAX ON MOTOR VEHICLES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD18	AUTRES DROITS - ADMINISTRATION DES IMPOTS	OTHER DUTIES - TAX ADMINISTRATION						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD19	AUTRES DROITS ET TAXES	OTHER DUTIES AND TAXES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD21	PENALITES SUR MARCHES ET DESDITS PAYES SUR ACHATS ET VENTES	PENALTIES ON CONTRACTS AND OTHER PAYMENTS ON PURCHASES AND SALES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD22	PENALITES, AMENDES FISCALES OU PENALES	PENALTIES, TAX OR CRIMINAL FINES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD23	NE PLUS UTILISER	NO LONGER IN USE						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD24	DEFICITS, DEBETS ADMIS EN DECHARGE OU REMISE GRACIEUSE	DEFICITS, DEBTS DISCHARGED OR FORGIVEN						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD25	AUTRES CHARGES EXCEPTIONNELLES	OTHER EXTRAORDINARY EXPENSES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD26	AVANCES DE L'ETAT ET DES COLLECTIVITES PUBLIQUES	ADVANCES FROM THE STATE AND PUBLIC AUTHORITIES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD27	COTISATION FIPHFP	FIPHFP CONTRIBUTION						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD31	BOURSES ET FRAIS ANNEXES	SCHOLARSHIPS AND RELATED EXPENSES						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD32	GRATIFICATIONS (STAGE)	BONUSES (INTERNSHIP)						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
XD33	REMBOURSEMENTS DE FRAIS AVANCES PAR LES ETUDIANTS	REIMBURSEMENT OF EXPENSES ADVANCED BY STUDENTS						ADEME04	Hebergement et restauration	0.32	0.0	0.256	721000 / (722210 ; 722211 ; 722A00)	Hotels and campgrounds / Full-service restaurants/Limited-service restaurants/All other food and drinking places	0.26	0.05	0.208	0.31	0.06	0.248									macro	0.31	0.06	0.248	XA04	purchases	services	9	4.5
XD34	AIDES ET SOUTIENS DIVERS ACCORDES AUX ETUDIANTS (PRISE EN CHARGE INSCRIPTION,_x001A_)	VARIOUS AIDS AND SUPPORT GRANTED TO STUDENTS (PAYMENT OF REGISTRATION FEES, ETC.)						Ne doit pas _x001A_tre compte		0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0									macro	0.0	0.0	0.0	XF09	purchases	services		
