category,subcategory,subsubcategory,unit,name,year,co2,ch4,n2o,other,total,uncertainty,ef.unit
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",WA04,euro,"Nanotechnologies - microelectronique : consommables (resines,...)",2019,0.0,0.0,0.0,0,1.3,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,WA11,euro,Nanotechnologies - microelectronique : materiel pour photolithographie,2019,0.0,0.0,0.0,0,0.32,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,WA12,euro,Nanotechnologies - microelec : materiel de lithographie laser accessoires,2019,0.0,0.0,0.0,0,0.32,0.4,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",WA13,euro,Nanotechnologies - microelec : consommables pour equipement de lithographie,2019,0.0,0.0,0.0,0,0.49,0.8,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,WA14,euro,Nanotechnologies - microelec : materiel de lithographie electronique et acces.,2019,0.0,0.0,0.0,0,0.32,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,WA15,euro,Nanotechnologies - microelec : logiciels de lithographie electronique,2019,0.0,0.0,0.0,0,0.32,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,WA21,euro,Nanotechnologies - microelec. : materiel pour le depot (hors vide),2019,0.0,0.0,0.0,0,0.37,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,WA22,euro,Nanotechnologies - microelec. : materiel d'implantation ionique,2019,0.0,0.0,0.0,0,0.37,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,WA23,euro,Nanotechnologies - microelec. : materiel de serigraphie / impression,2019,0.0,0.0,0.0,0,0.37,0.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,WA24,euro,Nanotechnologies - micro-electronique : fours speciaux,2019,0.0,0.0,0.0,0,0.42,0.5,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,WA25,euro,"Micro-electronique : autres machines dediees (microsoudure, bonding, test,...)",2019,0.0,0.0,0.0,0,0.42,0.5,kg eCO2/euro
Achats,Réparations et maintenance,WB01,euro,Reparation et maintece des equipements de lithographie,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Réparations et maintenance,WB11,euro,Reparation et maintece des autres equipements pr micro-electronique,2019,0.0,0.0,0.0,0,0.22,0.7,kg eCO2/euro
Achats,Services,WC01,euro,Nanotechnologies - micro-electronique : services specialises,2019,0.0,0.0,0.0,0,0.23,0.1,kg eCO2/euro
Achats,Transport / Hébergement,XA01,euro,Remboursement frais de missions en france metropolitaine personnels,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA02,euro,Remboursement frais de missions a l'etranger personnels,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA03,euro,Subventions frais de recherche sur le terrain personnels,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA04,euro,Autres remboursements de frais de missions personnels,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA11,euro,Remboursement frais de missions en france metropolitaine etudiants,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA12,euro,Remboursement frais de missions a l'etranger etudiants,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA13,euro,Autres remboursements de frais de missions etudiants,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA14,euro,Frais de missions de recherche sur le terrain etudiants,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA21,euro,Remboursement frais de missions france metropolitaine personnalit_x001a_s ext_x001a_rieures,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA22,euro,Remboursement frais de missions a l'etranger  personnalit_x001a_s ext_x001a_rieures,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA23,euro,Autres remboursements frais de missions  personnalit_x001a_s ext_x001a_rieures,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA24,euro,Frais de missions de recherche sur le terrain  personnalit_x001a_s ext_x001a_rieures,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA31,euro,Remboursements de depenses realisees par cartes affaires,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Transport / Hébergement,XA41,euro,Indemnites forfaitaires de changement de residence,2019,0.0,0.0,0.0,0,0.68,1.2,kg eCO2/euro
Achats,Services,XB01,euro,Taxe sur les salaires,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB02,euro,Taxe d'apprentissage,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB03,euro,Versements de transport personnel permanent,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB04,euro,Versements de transport remunerations diverses,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB05,euro,Cotisations fnal personnel permanent,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB06,euro,Cotisations fnal remunerations diverses,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB07,euro,Autres impots et taxes sur remunerations,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB08,euro,Autres charges de personnel redevances a l_x001a_omi,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB09,euro,Taxe percue par les organismes publics internationaux,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB11,euro,"Accueils, echanges titulaires accueillis en delegations",2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB12,euro,Accueils chaires d'excellence cnrs-universites,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB13,euro,Cotisations urssaf sur remunerations diverses,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB14,euro,Charges denseignement vacataires,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB15,euro,Alloc.pour perte d'emploi -remunerations diverses,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB16,euro,Indemn de preavis et de licenciement-  remunerations diverses,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB17,euro,"Personnel interimaire, detache ou prete",2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB18,euro,Avantages familiaux remuneration diverses  (hors france),2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB19,euro,Autres remunerations diverses,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB21,euro,Ne plus utiliser - utiliser ec.41,2019,0.0,0.0,0.0,0,0.15,0.2,kg eCO2/euro
Achats,Services,XB22,euro,Medecine statutaire - visites d'embauche,2019,0.0,0.0,0.0,0,0.11,0.1,kg eCO2/euro
Achats,Services,XB23,euro,Medecine du travail: frais medicaux lies aux departs a l'etranger,2019,0.0,0.0,0.0,0,0.11,0.1,kg eCO2/euro
Achats,Services,XB24,euro,Medecine du travail: autres frais medicaux,2019,0.0,0.0,0.0,0,0.11,0.1,kg eCO2/euro
Achats,Services,XB31,euro,Oeuvres sociales aides exceptionnelles,2019,0.0,0.0,0.0,0,0.15,0.6,kg eCO2/euro
Achats,Services,XB32,euro,Depenses sociales diverses,2019,0.0,0.0,0.0,0,0.15,0.6,kg eCO2/euro
Achats,Services,XB33,euro,Subventions caes,2019,0.0,0.0,0.0,0,0.15,0.6,kg eCO2/euro
Achats,Services,XB34,euro,Subventions pour autres oeuvres sociales,2019,0.0,0.0,0.0,0,0.15,0.6,kg eCO2/euro
Achats,Services,XB35,euro,"Restauration sociale : subventions organismes, et restaurants inter-entreprises",2019,0.0,0.0,0.0,0,0.12,1.1,kg eCO2/euro
Achats,Services,XB36,euro,Pr_x001a_t a mobilite,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XB41,euro,Facturation paye a facon,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XC01,euro,Frais d'inscription a des colloques non organises par l'etablissement,2019,0.0,0.0,0.0,0,0.19,0.4,kg eCO2/euro
Achats,Services,XC02,euro,Cotisations associations / concours divers,2019,0.0,0.0,0.0,0,0.19,0.4,kg eCO2/euro
Achats,Services,XC03,euro,Ne plus utiliser - utiliser xc.02,2019,0.0,0.0,0.0,0,0.19,0.4,kg eCO2/euro
Achats,Services,XC11,euro,Ne plus utiliser,2019,0.0,0.0,0.0,0,0.22,0.2,kg eCO2/euro
Achats,Services,XC12,euro,Frais de publication d'annonces de recrutement,2019,0.0,0.0,0.0,0,0.18,0.1,kg eCO2/euro
Achats,Services,XC13,euro,"Autres frais de publication (boamp,...)",2019,0.0,0.0,0.0,0,0.22,0.2,kg eCO2/euro
Achats,Services,XC14,euro,Frais pour publication en acces ouvert d_x001a_un article scientifique (article processing charge),2019,0.0,0.0,0.0,0,0.22,0.2,kg eCO2/euro
Achats,Services,XC15,euro,Frais de publication monographie,2019,0.0,0.0,0.0,0,0.22,0.2,kg eCO2/euro
Achats,Services,XC16,euro,Frais de liberation de publication scientifiques pour diffusion en acces ouvert,2019,0.0,0.0,0.0,0,0.22,0.2,kg eCO2/euro
Achats,Services,XC17,euro,"Frais de publications scientifiques pour services (soumission, aide a la publication d_x001a_ouvrage, figures et pages supplementaires",2019,0.0,0.0,0.0,0,0.22,0.2,kg eCO2/euro
Achats,Services,XC21,euro,Subv. ou particip. versees ds le cadre de contrats et prog. de rech. et de dev.,2019,0.0,0.0,0.0,0,0.23,0.1,kg eCO2/euro
Achats,Services,XC22,euro,Subventions ou participations versees dans le cadre de conventions de mixite,2019,0.0,0.0,0.0,0,0.23,0.1,kg eCO2/euro
Achats,Services,XC23,euro,Mandat de gestion,2019,0.0,0.0,0.0,0,0.19,0.3,kg eCO2/euro
Achats,Services,XC24,euro,Delegation globale de gestion - fonctionnement et investissement courant,2019,0.0,0.0,0.0,0,0.2,0.1,kg eCO2/euro
Achats,Services,XC25,euro,Delegation globale de gestion - investissement non courant,2019,0.0,0.0,0.0,0,0.2,0.1,kg eCO2/euro
Achats,Services,XC26,euro,Soutien aux reunions et colloques,2019,0.0,0.0,0.0,0,0.21,0.0,kg eCO2/euro
Achats,Services,XC27,euro,Autres subventions ou participations versees a d'autres organismes,2019,0.0,0.0,0.0,0,0.23,0.1,kg eCO2/euro
Achats,Services,XC31,euro,Services de prets d'ouvrages entre etablissements,2019,0.0,0.0,0.0,0,0.14,0.5,kg eCO2/euro
Achats,Services,XC32,euro,Acces aux equipements scientifiques d'autres etablissements,2019,0.0,0.0,0.0,0,0.23,0.1,kg eCO2/euro
Achats,Services,XD01,euro,Baux et loyers ,2019,0.0,0.0,0.0,0,0.22,1.0,kg eCO2/euro
Achats,Services,XD02,euro,Charges locatives et de copropriete,2019,0.0,0.0,0.0,0,0.22,1.0,kg eCO2/euro
Achats,Services,XD03,euro,Location de terrain nu,2019,0.0,0.0,0.0,0,0.22,1.0,kg eCO2/euro
Achats,Services,XD04,euro,Ppp loyer composante investissement,2019,0.0,0.0,0.0,0,0.05,0.9,kg eCO2/euro
Achats,Services,XD05,euro,Ppp loyer composante ficement,2019,0.0,0.0,0.0,0,0.05,0.9,kg eCO2/euro
Achats,Services,XD06,euro,Ppp loyer composante fonctionnement,2019,0.0,0.0,0.0,0,0.05,0.9,kg eCO2/euro
Achats,Services,XD11,euro,Taxe fonciere,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD12,euro,Impots directs autres impots locaux,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD13,euro,Impots directs taxe sur les bureaux de la region idf(art. 231 ter du cgi),2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD14,euro,Impots directs taxe sur le chiffre d'affaire non recuperables,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD15,euro,Impots indirects,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD16,euro,Droits de mutation,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD17,euro,Taxe differentielle sur les vehicules a moteur,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD18,euro,Autres droits - administration des impots,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD19,euro,Autres droits et taxes,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD21,euro,Penalites sur marches et desdits payes sur achats et ventes,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD22,euro,"Penalites, amendes fiscales ou penales",2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD23,euro,Ne plus utiliser,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD24,euro,"Deficits, debets admis en decharge ou remise gracieuse",2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD25,euro,Autres charges exceptionnelles,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD26,euro,Avances de l'etat et des collectivites publiques,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD27,euro,Cotisation fiphfp,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD31,euro,Bourses et frais annexes,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD32,euro,Gratifications (stage),2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD33,euro,Remboursements de frais avances par les etudiants,2019,0.0,0.0,0.0,0,0.31,0.2,kg eCO2/euro
Achats,Services,XD34,euro,"Aides et soutiens divers accordes aux etudiants (prise en charge inscription,...)",2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD35,euro,Autres charges specifiques destinees aux etudiants,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD36,euro,Honoraires maitres de stage,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD41,euro,Frais de  recherche et de developpement,2019,0.0,0.0,0.0,0,0.23,0.1,kg eCO2/euro
Achats,Services,XD42,euro,Brevet d'invention et licences royalties versees au coconcedant,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD43,euro,Subvention filiale de valo et transf techno : services en prop. intellectuelle,2019,0.0,0.0,0.0,0,0.08,0.3,kg eCO2/euro
Achats,Services,XD44,euro,"Honoraires des filiales de valorisation et de transfert de technologie (fist,...)",2019,0.0,0.0,0.0,0,0.08,0.3,kg eCO2/euro
Achats,Services,XD45,euro,"Redevances pour concessions, brevets, marques et procedes",2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD46,euro,Droits d'auteurs et de reproduction,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD47,euro,"Autres conces, droits simil, brevets, licenc, proced, droits valeurs : filiale",2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD51,euro,Indemnisation des personnes se pretant a une experimentation (hors loi hurriet),2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD52,euro,Indemnisation des personnes se pretant a une experimentation (loi hurriet),2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD53,euro,Contr_x001a_le ficier et services du tresor,2019,0.0,0.0,0.0,0,0.08,0.3,kg eCO2/euro
Achats,Services,XD54,euro,Ne plus utiliser,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD55,euro,Perte  de change ,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD56,euro,Autres charges de gestion courante,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD57,euro,Ne plus utiliser,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD58,euro,Ne plus utiliser,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD59,euro,Charges sociales droits d'auteur,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD61,euro,Frais de port et d'emballage (hors carboglace) ou de gestion,2019,0.0,0.0,0.0,0,0.18,0.3,kg eCO2/euro
Achats,Services,XD62,euro,Droits de douane,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XD63,euro,Frais de dossier sur dedouanement ,2019,0.0,0.0,0.0,0,0.1,0.5,kg eCO2/euro
Achats,Services,XE01,euro,Acomptes versees sur immobilisation incorporelles ,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE02,euro,Acomptes versees sur immobilisation corporelles ,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE03,euro,Ppp : interets intercalaires,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE04,euro,Acompte verses sur commande immo corporelles,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE11,euro,Logiciels crees,2019,0.0,0.0,0.0,0,0.12,0.4,kg eCO2/euro
Achats,Services,XE12,euro,Autres immobilisations incorporelles ,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE13,euro,Autres immobilisations incorporelles en cours,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE21,euro,Achat de terrain nus,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE22,euro,Achat de terrain amenages,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE23,euro,Achat de terrain batis,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE24,euro,Immobilisations corporelles en cours-terrains,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE25,euro,Construction : operation terminee,2019,0.0,0.0,0.0,0,0.34,0.4,kg eCO2/euro
Achats,Services,XE26,euro,Ganil,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XE27,euro,Collections de documentation,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,Services,XE28,euro,"Collections litterraires, scientifiques et artistiques",2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",XF01,euro,Facturation interne - fonctionnement courant (hors fluides),2019,0.0,0.0,0.0,0,0.62,1.0,kg eCO2/euro
Achats,"Consommables (Matières premières, produits chimiques/biologiques et organismes vivants)",XF02,euro,Facturation interne - fluides,2019,0.0,0.0,0.0,0,1.1,1.4,kg eCO2/euro
Achats,Matériel et instruments de laboratoire,XF03,euro,"Facturation interne - fournitures & _x001a_quipements scientifiques, valorisation",2019,0.0,0.0,0.0,0,0.47,1.1,kg eCO2/euro
Achats,Transport / Hébergement,XF04,euro,"Facturation interne -  missions, d_x001a_placements, colloques et communication",2019,0.0,0.0,0.0,0,0.34,0.6,kg eCO2/euro
Achats,Informatique-audiovisuel,XF05,euro,Facturation interne - informatique,2019,0.0,0.0,0.0,0,0.35,1.0,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",XF06,euro,Facturation interne - immobilier,2019,0.0,0.0,0.0,0,0.44,1.0,kg eCO2/euro
Achats,Services,XF07,euro,Facturation interne - action sociale,2019,0.0,0.0,0.0,0,0.18,0.5,kg eCO2/euro
Achats,Services,XF08,euro,Facturation interne - subventions,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Achats,Services,XF09,euro,Facturation interne - autres,2019,0.0,0.0,0.0,0,0.0,0.0,kg eCO2/euro
Véhicules,avion,Court courrier (< 1000 km),km,"Avion court courrier, avec traînées",2022,0.0,0.0,0.0,0,0.2586,0.37,kg eCO2/km
Véhicules,avion,Moyen courrier (< 1001 - 3500km),km,"Avion moyen courrier, avec traînées",2022,0.0,0.0,0.0,0,0.1875,0.37,kg eCO2/km
Véhicules,avion,Long courrier (> 3500 km),km,"Avion long courrier, avec traînées",2022,0.0,0.0,0.0,0,0.152,0.37,kg eCO2/km
Véhicules,ferroviaire,TGV > 200 km,km,TGV,2021,0.0,0.0,0.0,0,0.0033,0.2,kg eCO2/km
Véhicules,ferroviaire,Train < 200 km,km,Non disponible,2019,0.0,0.0,0.0,0,0.018,0.6,kg eCO2/km
Véhicules,ferroviaire,Train international,km,Non disponible,2019,0.0,0.0,0.0,0,0.037,0.6,kg eCO2/km
Véhicules,ferroviaire,Train mixte France et international,km,Non disponible,2019,0.0,0.0,0.0,0,0.016,0.6,kg eCO2/km
Véhicules,ferroviaire,rer,km,RER Transilien,2021,0.0,0.0,0.0,0,0.0094,0.2,kg eCO2/km
Véhicules,ferroviaire,Tramway =< 250 000 habitants,km,"Métro, tramway, trolleybus, autres villes - Agglomération de 100 000 à 250 000 habitants",2018,0.0,0.0,0.0,0,0.005,0.6,kg eCO2/km
Véhicules,ferroviaire,Tramway > 250 000 habitants,km,"Métro, tramway, trolleybus, autres villes - Agglomération > 250 000 habitants",2018,0.0,0.0,0.0,0,0.0033,0.6,kg eCO2/km
Véhicules,ferroviaire,Métro,km,Métro Ile de France,2021,0.0,0.0,0.0,0,0.004,0.2,kg eCO2/km
Véhicules,bus,bus.intercity,km,Autocar - trajets intercités,2021,0.0,0.0,0.0,0,0.0306,0.6,kg eCO2/km
Véhicules,bus,Bus > 250 000 habitants,km,Autobus moyen - Agglomération de plus de 250 000 habitants,2021,0.0,0.0,0.0,0,0.129,0.6,kg eCO2/km
Véhicules,bus,Bus 100 000 - 250 000 habitants,km,Autobus moyen - Agglomération de 100 000 à 250 000 habitants,2021,0.0,0.0,0.0,0,0.137,0.6,kg eCO2/km
Véhicules,bus,Bus < 100 000 habitants,km,Autobus moyen - Agglomération moins de 100 000 habitants,2021,0.0,0.0,0.0,0,0.146,0.6,kg eCO2/km
